,Unnamed: 0.1,Unnamed: 0,Id,Score,Text
3313,3313,3313,3314,5,My box of Grove Square Hot Cocoa arrived today and I've just tried it. Delicious. Made a big cup [by mistake] but I'm happy with the flavor and consistency.  No off tastes that I can discern.  A little disappointed at high sodium content. Nice to have as fall starts to chill.
3314,3314,3314,3315,2,"I really, really dislike Sucralose.  I don't like the taste, the aftertaste, or the after effects.  I bought this based on it NOT saying it was ""diet"" or ""low calorie"".  The first ingredient is Sugar so it's only partially sweetened with Sucralose.  Sucralose is buried way down in the ingredients list but the taste is noticeable.<br /><br />Sure wish Amazon contained the full nutrition and ingredients labels from all food products."
3315,3315,3315,3316,5,"OK - this is not the finest European chocolate.  BUT, you can make it in your Keurig and all 3 flavors taste good.  I've joined the ""club"" and get the lowest possible cost.  No charge to join and no effort to quit.  Why not?  It's nice to have when you're dieting, because it's just enough chocolate to keep you on track.  Non-dieters will like it for the convenience."
3316,3316,3316,3317,5,"I've tried a few different Hot Cocoa brands for my Keurig... And have been disappointed EVERY time, until now! Cocoa brews smooth and full flavored-on either the small cup size or the medium! I add a splash of almond milk and I'm ready to go :) Perfect! I'll definitely buy this again."
3317,3317,3317,3318,4,I recieved a Keurig K-Cup Brewer for Christmas with sample cups of coffee and tea but no cocoa so I tried this brand and I like them but I haven't tried other brands yet to compare with. I would buy these again until I find one I like better.
3318,3318,3318,3319,4,"I see a lot of complaints about Grove Square hot chocolate. I think it tastes ok considering it's a k-cup, not homemade and not gourmet. I don't have anything negative to say the company or the product, it's relatively inexpensive and the company didn't falsely advertise or make any promises about the taste."
3319,3319,3319,3320,4,"I really like hot cocoa!  I like it sooo much that I have a Cocoa Latte machine, which is great, but sometimes I just want one cup of cocoa not a whole pitcher.  When that happens I used to put on the kettle and heat up the water, then pour in a packet of cocoa mix and stir, and stir, and stir.  And after all that stirring, I'd still get little lumps in my cocoa.  With the K-cups, I get smooth rich cocoa with NO lumps and NO clean-up.  Easy and yummy!<br /><br />Please note: THESE ARE NOT SUGAR-FREE.  The very first ingredient in each flavor is sugar and I did not see any artifical sugar listed in the ingredients.  Each cup has only 60 calories, but if you want sugar-free or are diabetic then this product is probably not for you."
3320,3320,3320,3321,5,Very good hot cocoa.  And price was right<br /><br />Awesome and passing the word on the item.  Will buy it again
3321,3321,3321,3322,5,"The thing I like most about this brand of hot chocolate is that once I remove it from the keurig, it doesn't leak all over the place.  For some reason, all the hot chocolates I've purchased before leak all over when you remove them from the coffee pot.  My coffee doesn't do that so not sure why that is.  This is a great deal for the amount you get as well, and taste yummy!"
3322,3322,3322,3323,5,I found this brand and the fact that it was dark chocolate made it by far the best I've had for my Keurig.  I will continue to order this particular brand.
3323,3323,3323,3324,5,"I love these hot chocolates. I think they're way better than the cafe express hot chocolates. These and the Swiss Miss hot chocolate are my favorite K-Cups. And the price of these are the best I've been able to find. My girlfriend and I have already gone through about half of them in about two weeks, and I never used to drink much hot chocolate.<br />I recommend these"
3324,3324,3324,3325,5,I really enjoy this hot chocolate with a little fat free half & half for creaminess. Being that I am not a coffee drinker these k cups offer a nice change from tea. The local stores sell this as well but it's half the amount of cups and almost the same price. Buy from Amazon.
3325,3325,3325,3326,4,"I like to brew a k-cup cocoa into my coffee for a nice mocha.  This dark chocolate flavor is quite nice, especially mixed with Double Black Diamond coffee.  Though not the very best, it is good, and the price is right, compared to other brands."
3326,3326,3326,3327,1,"Since I am willing to try alot of new things. I thought that I would buy this product.. And since I do like hot cocoa, I bought 2 boxes.. WORST thing I could have done.. This is bland, with very little flavour. It also has a grainy texture near the bottom of the mug.<br />Personally I will not buy this product again. I will stay with swiss miss or another hot cocoa brand for the Keurig K-Cup"
3327,3327,3327,3328,3,Does not have a rich chocolate flavor. Tastes a little watery. Not sure who a makes a great cocoa but this is not it.
3328,3328,3328,3329,4,"Taste was decent, a little sugary, but very creamy otherwise. Very happy with this product. I will be buying this product again. Packaging interesting, as it's a giant box for the product to float around in until it delivers to your house."
3329,3329,3329,3330,5,"Grove Square Hot Chocolate is the best K-cup hot chocolate. I read many reviews before making this purchase, and now I agree, and will continue to buy this brand."
3330,3330,3330,3331,4,My kids have been begging for hot cocoa k-cups and when I found these so reasonably priced I decided to give them a try.  We all loved them.
3331,3331,3331,3332,2,"This tastes like it has artificial sweetener in it and doesn't taste very chocolatey. The name brand cocoa Kkups are better, or just dumping a regular cocoa packet in a cup and running the water through into it is better."
3332,3332,3332,3333,4,"All three tastes rich and chocolaty, not chalky at all. We were surprised how good they are, better than any other K-cup cocoa we've tried."
3333,3333,3333,3334,1,"Just plain nasty!!! This item tasted like cardboard, very watered down and no flavor to it at all.  Very disappointed"
3334,3334,3334,3335,5,"This brand is by far the best K cup hot cocoa not that that says much, but it is thicker and less disgusting than the rest."
3335,3335,3335,3336,2,"Thin, runny, and the fake milk powder used to add ""creaminess"" has an off flavor. Better off eating your ceramic mug."
3336,3336,3336,3337,5,You can't beat this deal! 3 Boxes of 16 K-Cups for little more then $20. No other store can even match that price for Hot Chocolate K-Cups. Your normally going to be paying around $12-$16 for 16 K-cups alone. This package give you 48 K-Cups for a great price.<br /><br />The Hot Chocolate itself is great tasting and can be used on mostly all settings for the B70 except for the travel mug. Low in calories and great tasting. Defiantly a must have if you own a Keurig brewing system!
3337,3337,3337,3338,4,Not too sweet.  The best K-cup hot chocolate I've tried thus far. The kids loved drinking and making the hot chocolate.
3338,3338,3338,3339,5,"Grove Square is the best k-cup hot cocoa I've tried.  And I've tried a number of the other brands.  This tastes like ""real"" cocoa used to taste. And if you add a little milk it's even better. It's so hot from the Keurig that the milk helps cool it down anyway. If your looking for a real chocolate-ly flavor give this a try."
3339,3339,3339,3340,1,"I don't expect great hot chocolate from a k-cup, but it should at least taste like there's some cocoa in it. I can't believe how bad this stuff tastes. I tried it 3 times, and then threw the rest away."
3340,3340,3340,3341,5,"Best hot chocolate available for K-cups. Best taste, after taste. Great in any size when brewed. Highly recommend over any other company."
3341,3341,3341,3342,4,"Of the few Hot Cocoa flavors we've tried, this is the best so far.  It has the richest flavor and I dont notice the artificial taste that others have commented on.  Its also very affordable compared to other k-cups right now.  I thought that the k-cup making process must have gotten more expensive over the last year, but now I know they are truely sticking it to us since these are still reasonable priced."
3342,3342,3342,3343,5,"This is the absolute best hot cocoa for the Keurig Brewers. All of the other Hot Cocoa's that we have tried we had to ""doctor"" to make them taste good. We had to add more cocoa and more sugar. I was pretty much making my own cocoa, which defeated the purpose of the brewer. But the Grove Square Hot Cocoa does not need any help. In my opinion, It has just the right amount of flavor!!"
3343,3343,3343,3344,5,"Oh so good. The first cup I had was on the medium setting. It was too sweet. So I had my second on the larger setting and it was perfect! This is a creamy hot chocolate. Add a little milk and and whipped cream, and your set!!!!"
3344,3344,3344,3345,5,"I was quite pleased with e flavor of this product. A good, strong, yet not overpowering flavor.  Rich chocolate flavor. VERY pleasing. I highly recomend this product!"
3345,3345,3345,3346,5,"I'm giving this product 5 stars because I think it is great considering that it is made with water.  The hot chocolate is best if you shake the cup and then brew using the smallest possible cup size.  If you want a large cup of hot chocolate, use 2 k-cups.  It is fairly low in calories, most likely because artificial sweeteners are necessary to get all the ingredients into the little k-cup."
3346,3346,3346,3347,2,I wish I had listened to the other bad reviews.  The artificial sweetener taste is awful.  I gave two stars only because my husband doesn't seem to mind.  I can't drink this- even if they were a bargain.
3347,3347,3347,3348,4,"Better than expected, but the peppermint flavor lacks a mint smell or taste. This is a good purchase for the price."
3348,3348,3348,3349,1,"I looked forward to a delicious hot cocoa, but was very disappointed with the flavor. It has an awful aftertaste, like the taste you get after drinking a bad diet soda. Also kind of weak, even on the smallest cup setting."
3349,3349,3349,3350,1,"So bad, I returned it. My children didn't even like it, and they are not difficult to please when it comes to sweet drinks or food."
3350,3350,3350,3351,5,"KCups are a godsend; among KCups, these are near the top.<br /><br />The Keurig brewer is a blessing, hot beverages in seconds, mostly coffee; but there are greater and lesses among the coffees, and so, it seems, among the hot cocoas.<br /><br />This is so rich and vibrant, it announces itself from two rooms away.  Silky, smooth, bursting with all the things chocolate is supposed to deliver, it's a must-have in this household."
3351,3351,3351,3352,5,"This is the best hot cocoa I have tried for the Keurig.... Rich, chocolate flavor (I used the 6oz setting) and it is not watery.  If you like hot cocoa, and the convenience of a K-cup, this is the one to get!"
3352,3352,3352,3353,2,I bought this for my daughter and grandson. They both tried it at different times and they both said it had a funny taste and did not drink it. Therefore I will not buy it again.
3353,3353,3353,3354,2,"The artificial sweetener ruined this for me... It leaves the fake sugar taste in your mouth and my husband, who drinks diet soda, even noticed. At least it wasn't pricey."
3354,3354,3354,3355,5,Grove Square Milk Chocolate Cocoa k cups are great! I usually make hot cocoa from scratch with milk over the stove. I thought this was easier and delicious. To add creaminess I put in either a splash of milk or a shot of whipped cream--perfect!
3355,3355,3355,3356,5,"I ordered the hot cocoa for my grandson for Christmas.  He loves the flavor and is able to make it on his own.  Delivery was good, I had it in several days but still in plenty of time for Christmas.  Would recommend to anyone."
3356,3356,3356,3357,3,Good flavors in this combo. Not really strong but I will just set the machine on less water next time.
3357,3357,3357,3358,5,Love this brand. Great price with save and subscribe. My husband loves them. Top with whipped cream in a can and I have a happy man. I wish you could buy all pepermint cocoa.
3358,3358,3358,3359,4,"Great taste and does not have the weird chalky after taste that other hot cocoa k-cups have.  I've tasted several and this by far is the better one, but I have to say anything larger than 8oz tastes a bit watered down.  Will definitely purchase more, but at the rate my family downs these, we are probably going to stick to the powdered hot cocoa to be more cost effective."
3359,3359,3359,3360,5,I ordered this as a christmas present for my Daughter and Son in law. He tried it the day after Christmas and gave it 2 thumbs up.
3360,3360,3360,3361,5,"I bought a box of Grove Square Hot Cocoa because I love their Cappuccino French Vanilla.  I used the medium cup setting and added some whipped cream...it was to die for.  Very yummy and almost as good as homemade.  I never noticed an aftertaste like other reviews, but it could be because of the Redi Whip I added to it.  I highly recommend it."
3361,3361,3361,3362,5,My wife rates this  5  Stars. SHe is the chocoholic in the family and if you please HER...you please everybody .
3362,3362,3362,3363,5,I love the flavor that this hot chocolate has.  It is very rich and smooth.  Have tried other brands but did not get the results I wanted.  I will definately be ordering from this company again.
3363,3363,3363,3364,5,"Got a brand new Keurig machine for Christmas and immediately went to work finding the cheapest and best tasting K-Cups on the market. I came across this when searching for some good Hot Cocoa and am amazed at how many K-Cups you really get out of this. 48 K-Cups for about $20 when I purchased was a great deal when most Hot Chocolate prices were 16 K-Cups for $15~$19.<br /><br />This is a great deal and you get to try out Peppermint, Dark Chocolate and Milk Chocolate. It's light on calories and most important of all taste GREAT!<br /><br />Must have if your a Hot Chocolate lover or have family that wants a easy to make, great tasting Hot Chocolate for less!"
3364,3364,3364,3365,5,"Fantastic cocoa.  All the flavors are excellent but my personal favorite is the dark chocolate.  I received my Keurig as a Christmas present and I am loving cocoa at the end of the work day...no mixing, no microwave and positively no pot on the stove...just warm, chocolatey goodness on demand. Will order this product again"
3365,3365,3365,3366,4,"After trying many of the other hot cocoa k-cup options, I find that the Grove Square product tastes the best.  For my personal taste, I find that brewing on the medium cup size setting creates the best taste.  Just add minature marshmellows and it is a great treat.  However, this is not hot chocolate, which may be a turn off for some tasters."
3366,3366,3366,3367,5,"I have tried a number of k cup hot chocolates and grove square is by far the best yet!  Very nice flavor, doesnt have the nasty artificial sweetener flavor like a lot of the kcup hot chocolates.  very impressed!"
3367,3367,3367,3368,5,"I enjoy a good cup of Hot Cocoa on occasion, and this is ""good stuff""!!  Not only that but in a time where prices are out of control on K-cups, this product is very reasonable in price."
3368,3368,3368,3369,5,I bought these for my mom and she loves it.  She mixed eggnog with the dark chocolate.  She enjoyed melting pepermint candies in too.
3369,3369,3369,3370,5,"I bought this mostly because i wanted the peppermint hot cocoa, but i fell in love with the milk chocolate one.  The peppermint was pretty good as well...good cocoa!!!"
3370,3370,3370,3371,1,"I tried to find the ingredients for this hot cocoa before I bought it, but couldn't find anything online. Turns out it has one of those mile long ingredient lists, and yet, that didn't help the taste at all. It is awful.<br /><br />I had three boxes of the stuff sitting around for a month and couldn't find any takers. I finally got rid it of it at the Christmas White Elephant gift exchange at work. I put it with a nice cookbook, which was the real present, and wrapped it real prettily. Unfortunately, the boss ended up with it. I haven't asked him if his family enjoyed it because I don't want to put him on the spot. Judging by the reviews, there are a lot of people who like it - hopefully, he will, too. Maybe it just depends on how your taste buds are trained. Mine grew up with hot chocolate made on the stove, with milk, cocoa and sugar, and maybe a tiny pinch of salt.  Compared to that, this stuff tastes like a chemical experiment.<br /><br />Anyway, instead of trying one of the other brands, I now heat some milk in the microwave, stir in a couple spoonfuls of Hershey's cocoa and some sugar to taste. It takes about three minutes, and it's delicious. Now, where did I put those mini-marshmallows?"
3371,3371,3371,3372,5,"Sometimes, I'd rather have cocoa instead of coffee at work. This meets my cocoa craving. I do not need to add sugar - just add water and brew!"
3372,3372,3372,3373,5,"Everything you'd want from a Hot Chocolate...creamy, milky, tasty, makes you happy :) I can't wait to try the other flavors!"
3373,3373,3373,3374,5,"i have tried many brands of the hot chocolates but this by far has been the best.  now, i realize it is thousand percent cheaper to just use the package you can buy at the store and add water but if you want to impress than this is the product."
3374,3374,3374,3375,5,"Having tried all the varieties of hot chocolate k-cups, Grove Square's are by far the best.  They are very chocolaty, rich, creamy, and leave very little sludge in the bottom of your cup.  Yum..."
3375,3375,3375,3376,5,"I must say I was pleasantly surprised. I don't drink coffee and I was searching for more hot chocolates for my Keurig. I am a Milk Chocolate fan, but with Grove Square the Peppermint and Dark Chocolate are by far the better choice.Both have a sweetness I wasn't expecting. The flavor is great and I don't want to share. I am definitely reordering more."
3376,3376,3376,3377,5,This is by far the best hot cocoa I have found yet for the Keurig. I love the assortment and the peppermint is my favorite. I would give these try for sure if you are looking for some hot cocoa K-cups. All the other selections for hot cocoa that I have tried were just okay tasting. These are AMAZING!!!! LOVE THEM! I will order these for sure again!
3377,3377,3377,3378,2,"I just got a Keurig a few weeks ago and wanted to get some hot chocolate for it as an alternative to coffee.  I didn't have super high expectations, but these are absolutely awful.  There is a very strong plastic/chemical taste to these k-cups.  I tried all of them and tried putting some milk in them to help mask the chemical taste and nothing will help.  The only reason I gave these k-cups 2 stars is because my boyfriend can ""tolerate"" them, but I don't trust him because he'll eat just about anything.  In his opinion they are ""not that good"" but he will still drink the mug.<br /><br />From what I've read of other hot chocolate k-cups, you'd be better off just buying a regular mix and doing it that way!"
3378,3378,3378,3379,5,"After being disgusted by the brown water created by the Cafe Escapes dark chocolate cocoa, we were THRILLED to find these dark chocolate cocoa k-cups.  Delicious!"
3379,3379,3379,3380,5,"This is the best Keurig K-Cup hot chocolate you can buy. I've tried others, but will never buy any other brand again."
3380,3380,3380,3381,4,This Hot chocolate tasted very good!  The whole family liked it!!!  It is a nice change to make Hot Chocolate instead of coffee inthe Keurig coffee maker.  We wold purchase this again.
3381,3381,3381,3382,5,We had previously tried another brand of hot coca k-cups. We bought these since they seemed to be a pretty good value. We actually like the taste and flavor of these more than the other brand we tried. They have just the right amount of cocoa and sweetness. We like the variety of flavors in the pack also.
3382,3382,3382,3383,5,"I am so glad that this hot chocolate is available for Keurig.  Previously the brand of hot chocolate available was only so-so, but this is definitely better.  The variety pack is just right for every mood and every guest.  I never find myself with too much of any one flavor left over.  Move over coffee lovers, we cocoa drinkers have found a home!"
3383,3383,3383,3384,4,I have tried a few of the cocoa cups and find this product about average.  Unless you stir the cup the cocoa will taste watery for a few sips.
3384,3384,3384,3385,5,I've heard over and over that people are having a difficult time finding a hot chocolate pod to enjoy in their Keurig K-cup brewers.  The search is over!  This Grove Square Hot Cocoa received four big smiles from my sons. They just went on and on about how delicious it was!  I love having this new coffee pot where it's fast and convenient for all of us!  Super happy with this purchase.
3385,3385,3385,3386,4,"Reasonable in price, tastes good.  Prefect for Keurig, which can be pricey.  We will probably buy this again.  It is mostly for the kiddos anyway!"
3386,3386,3386,3387,5,"These are so nice and creamy!  Usually I don't justify buying k-cups for things like cocoa that you can get cheaper in a packet, but this is so convenient and very good tasting .. way better than most powdered cocoa packets I've tried.  As far as price comparison, it is equivalent to gourmet-types of cocoa that would easily cost $1+ per packet.  I also like that it comes in a variety pack with 3 flavor options.  Highly recommend"
3387,3387,3387,3388,4,"I ordered this wanting to try a hot chocolate on my Keurig, and I am very happy with this product. I will definitely be ordering it again. That being said, I dislike hot chocolate made completely of water, so I do add a splash of Half and Half to my cup when I make this. Thus, I didn't want to give it a 5 star rating since I do doctor my cup up a bit at home (otherwise I would have). However, I won't even venture to make a cup of hot chocolate in a packet from the grocery store with water, I use 100% milk usually for those and they still don't measure up to this product from Grove Square. So, the fact that this tastes so good made with water and a bit of creamer to me speaks volumes. I do have to say that this is by far the best cup of instant cocoa that I have ever tried at home. Compared to the Swiss Miss in the cupboard this had a distinctly grown up taste to it. I'm a big fan!"
3388,3388,3388,3389,5,"Great product at a reasonable price....my husband's favorite! Loves the dark chocolate although we get the pack of 3 that includes light, dark and peppermint also.  Shopped around and this is a bargain and surpasses the other cocoa k-cups we have tried in taste."
3389,3389,3389,3390,5,"I bought this item for my elderly  Mom, to use with the new Keurig Coffee machine I purchased for her. SHE LOVES IT!!!!!!......I WILL BE ORDERING MORE!!!!!!!!"
3390,3390,3390,3391,5,"Bought this as a gift and was told it tastes really great! Too bad I don't have one of those machines, otherwise, I'd try them out myself.  I might have to consider getting one! If you really like it, you can save some money by subscribing to it for automatic deliveries and to make sure you don't run out."
3391,3391,3391,3392,5,"This is great hot chocolate.....Not watery like some others and my husband really likes this one.....Thank you.  Pat Greenough, Boise, Id."
3392,3392,3392,3393,5,"We love this variety box in our house, we subscribe to ensure we never run out.  I use the 'Dark' to make Mocha, my wife loves the 'Peppermint' and i drink the 'Milk' whenever i fancy a hot chocolate.<br /><br />The Dark makes a great mocha, just do half a cup of the Dark Cocoa and half a cup of your favorite coffee, add whipped cream on top, delicious.  Also worth noting, you can try some of the flavored coffees in your Mocha and rustle up some great combos. I am not a fan of flavored coffee, i struggle to drink a cup but as a Mocha, delightful.<br /><br />Drinking the Peppermint or Milk as a hot chocolate, we add a little milk and whipped cream on top, delicious.<br /><br />I highly recommend this variety box if you are considering buying it. :-)"
3393,3393,3393,3394,2,"Well you get what you paid for. While this milk chocolate k-cup is pretty cheap $12.95 per 24 (54 cents per count) but it is not good. It tasted like watered down chocolate (as if you put in too much water and not enough milk or chocolate/cacao for that matter). This thing is sweet tho, in fact kinda too sweet for my taste (i am beginning to think half of the powdery content is sugar/sweetener). I thought it was the amount of water that made it taste watered down so I lowered the cup size from 8 ounce to 6 ounce on my Keurig brewer and it's the same thing."
3394,3394,3394,3395,5,I've tried ever single brand of K-cup hot chocolate and this is absolutely the best one. It is the only one that actually tastes like the real stuff.
3395,3395,3395,3396,5,"great price for the 24-count, my dad will love this gift since he loves hot chocolate and drinks about three cups a day, quick to receive."
3396,3396,3396,3397,4,"It appears a little watery, but the taste is not bad at all.  If you have kids that are as fascinated by the Keurig as you are, they'll probably enjoy this."
3397,3397,3397,3398,5,"I enjoy this cocoa very much, the children love it and drink it often.  I would purchase this product again."
3398,3398,3398,3399,5,For the price I think the cocoa cups are very good. I will order them again. They are nice to have in the house for the grand children and the holidays
3399,3399,3399,3400,5,Great tasting product and is much better than other cocoas I have tasted in this type of single serve. Job well dont grove square!
3400,3400,3400,3401,5,This is the best cocoa ever. It beats out anything you can buy in the store.  Sometimes<br />I just mix it in my coffee and it's wonderful.  Highly recommend.
3401,3401,3401,3402,4,It's a pretty good sub for the coffee shop version. No mess and the S&S price is great! I like that the box has perforations to remove part of the side so that it functions as a dispenser.
3402,3402,3402,3403,3,"I like it ok, but it isn't anything great. I have a hot water tap and it is just as easy for me to make the powder packs at home at a fraction of the cost. I'll go back to that method and save my $$ for coffee."
3403,3403,3403,3404,4,"This is actually better than I expected when I paid less than 50 cents each.  We usually use a packet mix and hot water from the brewer.  This is much easier and the taste is comparable.  If you are very particular you may not like this but for something quick, sweet, chocolate flavored and warm for around 50 cents it is worth a try.  I would not buy it at the regular price that some retailers ask."
3404,3404,3404,3405,4,"Getting really good cocoa out of a K-cup is not easy but this is much better than the others I have tried. Still a little wattery, but at 60 calories it is a nice treat.  very rich flavor - not as good as the real thing, bit I am not drinking it in a Berlin Chocolate shop either.  Put your slippers on, sit in front of the fireplace with your sweetie, and enjoy!<br /><br />60 cal (20 fat)  --  2g fat sat  --  11 carb  --  6g sugar  --  &lt;1g fiber"
3405,3405,3405,3406,5,"This hot chocolate is great am so glad I doubled the order ,you can not miss with this .Now I have quick hot chocolate for the kids and grandkids"
3406,3406,3406,3407,2,"This is much too watery. It tastes very much like the tasteless hot cocoa one gets out of a vending machine.  After receiving the box and reading the list of ingredients,  I've decided not to order again.  This product if definitely not worth the money."
3407,3407,3407,3408,5,We recieved the product on time and in excellent shape. It tastes good and meets our expectations. Thanks for the excellent service.
3408,3408,3408,3409,4,"Funny thing - I bought some of these K-cups several weeks ago based on the strength of the reviews at that time.  I just got them last week and have had a few cups since then.  I'm using 8 ounces of water to prepare the cocoa.  I thought they tasted pretty good - reasonably chocolaty and smooth.<br /><br />They were sweet, but not overly so, and the richness made me check the calorie count on the box.  60 calories - hey, not too bad!  It wasn't until now that I came back to place a review and I read the most recent reviews from others did I realize they use artificial sweetener.  Honestly, if I hadn't read it I would have never known - I didn't detect anything that gave me the hint when I drank it.<br /><br />I think if you like a quick cocoa on the run you'll be happy enough with these K-cups.  Are they as good as a Swiss Miss packet from Costco?  Maybe not, but in my office I don't want to deal with getting powder on the counters and needing a spoon to get things mixed.  You'll sacrifice a little for the convenience, but to me it's well worth it."
3409,3409,3409,3410,3,"Unfortunately, I am conflicted with my purchase.<br /><br />Although the final product was quite good, 4 stars. The quality of the delivery is why they lost an additional star. I opened the Amazon box to find that there was hot chocolate powder coming out of the Grove Square packaging. I opened it to find that 2 of the K-Cups weren't sealed properly on top and were spilling into the box. I inspected both the Amazon package and the Grove Square both of which had no visible exterior damage.<br /><br />I was disappointed with both Grove Square for the quality of their product and as a result I am not sure I would buy this product again."
3410,3410,3410,3411,5,"Everything about the order went great, the Hot Chocolate is very good. I will be ordering this again probaly soon."
3411,3411,3411,3412,3,"The flavor of this cocoa is good, but I found that it was a little too watered down with the normal amount to water. The second cup was better when I used less water."
3412,3412,3412,3413,4,I am amazed how well these little cups taste.  These Kcups taste very well.  This hot chocolate taste great and are ready in one minute.
3413,3413,3413,3414,5,"I recently purchased a Keurig and I bought the Cafe Escapes dark chocolate cocoa from their site, and it was not chocolately and had a strange aftertaste.  I saw the Grove Square brand and thought I would give it a try since I got 36 kcups for less than the 24 from Keurig. I received my purchase yesterday and immediately opened it up to try it.  The cocoa actually has sugar in it and the chocolately flavor is much better than the Cafe Escapes. I will be ordering this one again, and I hope my guest will drink the other kind to get rid of it!"
3414,3414,3414,3415,2,"With <a href=""http://www.amazon.com/gp/product/B00389Q4XW"">Green Mountain Hot Cocoa</a> being perpetually out of stock in the winter, I thought I'd give the cheaper Grove Square brand a shot.<br /><br />Since the K-Cup patents are starting to sunset, Grove Square is one of the first ""unofficial"" producers of ""we can't legally call these K-Cups but they work in your Keurig(R)(TM) coffee maker"" pods, and I thought that I'd be getting the same overall quality, without the licensing fees tacked on to the price.<br /><br />Well... I was right about Grove Square being cheaper. But I think that's the nicest I can be.<br /><br />As others have pointed out, there's a definite ""diet"" or ""<a href=""http://www.amazon.com/gp/product/B000E6LBXK"">Splenda</a>"" aftertaste. This hadn't been reviewed yet when I bought it, so I didn't see the warnings from others, and re-checked the ingredients several times to make sure.<br /><br />""Well... it's got 60 calories, which seems a bit lower than Green Mountain, but a bit high for something that diet-conscious people would want."" and the ingredient list didn't seem to point to obvious ""diet"" sweeteners.<br /><br />The overall taste is kind of like someone dropped a sugar-free Tootsie Roll in your hot water, using the normal cup setting. Going one size down didn't seem to improve much, beyond making a weak chocolate flavor sweeter - but that just meant a heavier shot of low-calorie sweetener to the taste buds.<br /><br />The way I see it, I saved about $5 by going with this brand. On the other hand, now I've got 20 of these cups left that are probably going in the trash if I can't sucker someone... er... please my discerning guests... with a few cups.<br /><br />If you drink diet soft drinks by choice, you're probably going to like this."
3415,3415,3415,3416,5,"We have tried many of the different hot cocoa k-cups...everything always tasted so watered down, even when using the smallest setting on the machine.  However, this brand...even at the medium cup setting, tasted fantastic.  I highly recommend Grove Square.  I haven't tried any of their other products, but I would be inclined to now based on this cocoa."
3416,3416,3416,3417,5,"These Grove Square Hot Cocoa flavors are by far the best tasting we have found for the Keurig. We took a chance on these due to the high review ratings and it was a pleasant surprise that all three flavors are really good.<br /><br />Dark Chocolate - My favorite, very good even on the ""large"" cup setting<br />Milk Chocolate - Excellent on the ""small"" cup and good on the ""large"" cup setting<br />Peppermint - Everyone likes this one, on either cup size setting<br /><br />These do contain Sucralose in addition to sugar, I don't notice the taste but my wife does (but she still likes them).<br /><br />Highly Recommended! We tried these in the smaller variety pack, <a href=""http://www.amazon.com/gp/product/B005K4Q64K"">Grove Square Hot Cocoa Cups Variety Pack, K-Cups for Keurig Brewers, 12-Count (Pack of 3)</a><br /><br />CFH"
3417,3417,3417,3418,1,This tastes terrible...  Like putting aritficial sweetener in already sweet hot chocolate.  The best I have tried so far is Swiss Miss Hot Chocolate K-Cups.  Don't think they are sold on Amazon yet...
3418,3418,3418,3419,2,"Had I known this cocoa was sugar-free, I would not have purchased it. I realize that this will not bother some people, but I really don't like the aftertaste of fake sugar.  In the interest of fairness, this did not seem to trouble my nephew!  Just update the description."
3419,3419,3419,3420,2,My whole family(7 people) tasted all 3 flavors and they are sickly sweet.  Very disappointed that product has sucralose.  I wouldn't buy it again
3420,3420,3420,3421,2,"Using 8 oz water as the directions state made the cocoa much too weak. It was like hot water with a few drops of chocolate syrup. Using 6 oz made the cocoa much too sweet, and still too weak in the chocolate department. It uses sucralose as a sweetener, which gives it a very intensely sweet flavor. This may not be a problem for those who like very sweet things or don't mind the taste of sucralose. Unfortunately, I'm not one of those people."
3421,3421,3421,3422,5,"Perhaps not your Grandma's cup of Hot Chocolate, but for the Keurig, it's the best out there.  And what makes it a sweeter deal you get 3 packs for the typical price of 1 K-Cup box, take note it's a Pack of 3, so a total of 36 k-cups.<br /><br />I suggest only using the small cup setting to prevent it from being watered down too much, but decide for yourself!"
3422,3422,3422,3423,5,"Truthfully, I wasn't expecting too much with this, but thought I would give it a try for something different for my Keurig. I have to say, that I was pleasantly surprised at how good this is.  My favorite is the dark chocolate, but the peppermint is very good as well.  I am not a real milk chocolate fan, but I mixed it with some coffee for a mocha and it was very good. I would definitely purchase this again."
3423,3423,3423,3424,4,As you know finding a hot chocolate that taste great and is brewed on the keurig is a big challenge. Well this hot chocolate is quite good. The flavor is rich and the hot chocolate has some creaminess to it. I made it for my daughter and toped it off with whipped cream and she loved it.  Will be drinking lots of this on now that it is begining to get colder.
3424,3424,3424,3425,4,"although this isn't a perfect cup of cocoa, it's far superior to the others that i have tried. i will order this again."
3425,3425,3425,3426,5,"This is by far the best K-cup hot cocoa we have tried.  It has a nice rich flavor and with the added convenience of a K-cup, it is easy to have a cup anytime you like. Highly recommend!"
3426,3426,3426,3427,5,"Out of all of the hot chocolate kcups that I have tried this is by far the best one. Not weird aftertaste, and not watered down. Tastes amazing and priced fairly, what more could you ask for?"
3427,3427,3427,3428,5,These k-cups are just what my son wanted!  The price was excellent and the flavor is rich.  I would recommend these to anyone wanting a good cup of instant hot cocoa.
3428,3428,3428,3429,5,I am a big hot cocoa drinker so this hot cocoa I would definitely recommend it has a great cocoa flavor and it's perfect for those cold fall or winter days. Warms you up plus tastes great!
3429,3429,3429,3430,1,"Can't tell you how this tastes, because I read the ingredients first, but it has trans-fats in every flavor. :( The seller should disclose all ingredients in the description. I wouldn't have purchased this otherwise."
